onset	duration	trial_type
967.241	0.001	47
968.185	0.001	10
969.241	0.001	47
970.185	0.001	10
971.241	0.001	47
972.185	0.001	10
973.241	0.001	47
974.185	0.001	10
975.241	0.001	47
976.185	0.001	10
977.241	0.001	47
978.185	0.001	10
979.241	0.001	47
980.185	0.001	10
981.241	0.001	47
982.185	0.001	10
983.241	0.001	47
984.185	0.001	10
985.241	0.001	47
986.185	0.001	10
987.241	0.001	47
988.185	0.001	10
989.241	0.001	47
990.185	0.001	10
991.241	0.001	47
992.185	0.001	10
993.241	0.001	47
994.185	0.001	10
995.241	0.001	47
996.185	0.001	10
997.241	0.001	47
998.185	0.001	10
999.241	0.001	47
1000.185	0.001	10
1001.241	0.001	47
1002.185	0.001	10
1003.241	0.001	47
1004.185	0.001	10
1005.241	0.001	47
1006.185	0.001	10
1007.241	0.001	47
1008.185	0.001	10
1009.241	0.001	47
1010.185	0.001	10
1011.241	0.001	47
1012.185	0.001	10
1013.241	0.001	47
1014.185	0.001	10
1015.241	0.001	47
1016.185	0.001	10
1017.241	0.001	47
1018.185	0.001	10
1019.241	0.001	47
1020.185	0.001	10
1021.241	0.001	47
1022.185	0.001	10
1023.241	0.001	47
1024.185	0.001	10
1025.241	0.001	47
1026.185	0.001	10
1027.241	0.001	47
1028.185	0.001	10
1029.241	0.001	47
1030.185	0.001	10
1031.241	0.001	47
1032.185	0.001	10
1033.241	0.001	47
1034.185	0.001	10
1035.241	0.001	47
1036.185	0.001	10
1037.241	0.001	47
1038.185	0.001	10
1039.241	0.001	47
1040.185	0.001	10
1041.241	0.001	47
1042.185	0.001	10
1043.241	0.001	47
1044.185	0.001	10
1045.241	0.001	47
1046.185	0.001	10
1047.241	0.001	47
1048.185	0.001	10
1049.241	0.001	47
1050.185	0.001	10
1051.241	0.001	47
1052.185	0.001	10
1053.241	0.001	47
1054.185	0.001	10
1055.241	0.001	47
1056.185	0.001	10
1057.241	0.001	47
1058.185	0.001	10
1059.241	0.001	47
1060.185	0.001	10
1061.241	0.001	47
1062.185	0.001	10
1063.241	0.001	47
1064.185	0.001	10
1065.241	0.001	47
1066.185	0.001	10
1067.241	0.001	47
1068.185	0.001	10
1069.241	0.001	47
1070.185	0.001	10
1071.241	0.001	47
1072.185	0.001	10
1073.241	0.001	47
1074.185	0.001	10
1075.241	0.001	47
1076.185	0.001	10
1077.241	0.001	47
1078.185	0.001	10
1079.241	0.001	47
1080.185	0.001	10
1081.241	0.001	47
1082.185	0.001	10
1083.241	0.001	47
1084.185	0.001	10
1085.241	0.001	47
1086.185	0.001	10
1087.241	0.001	47
1088.185	0.001	10
1089.241	0.001	47
1090.185	0.001	10
1091.241	0.001	47
1091.365	0.001	768
1092.185	0.001	10
1093.241	0.001	47
1094.185	0.001	10
1095.241	0.001	47
1096.185	0.001	10
1097.241	0.001	47
1098.185	0.001	10
1099.241	0.001	47
1100.185	0.001	10
1101.241	0.001	47
1102.185	0.001	10
1103.241	0.001	47
1104.185	0.001	10
1105.241	0.001	47
1106.185	0.001	10
1107.241	0.001	47
1108.185	0.001	10
1109.241	0.001	47
1110.185	0.001	10
1111.241	0.001	47
1112.185	0.001	10
1113.241	0.001	47
1114.185	0.001	10
1115.241	0.001	47
1116.185	0.001	10
1117.241	0.001	47
1118.185	0.001	10
1119.241	0.001	47
1120.185	0.001	10
1121.241	0.001	47
1122.185	0.001	10
1123.241	0.001	47
1124.185	0.001	10
1125.241	0.001	47
1126.185	0.001	10
1127.241	0.001	47
1128.185	0.001	10
1129.241	0.001	47
1130.185	0.001	10
1131.241	0.001	47
1132.185	0.001	10
1133.241	0.001	47
1134.185	0.001	10
1135.241	0.001	47
1136.185	0.001	10
1137.241	0.001	47
1138.185	0.001	10
1139.241	0.001	47
1140.185	0.001	10
1141.241	0.001	47
1142.185	0.001	10
1143.241	0.001	47
1144.185	0.001	10
1145.241	0.001	47
1146.185	0.001	10
1147.241	0.001	47
1148.185	0.001	10
1149.241	0.001	47
1150.185	0.001	10
1151.241	0.001	47
1152.185	0.001	10
1153.241	0.001	47
1154.185	0.001	10
1155.241	0.001	47
1156.185	0.001	10
1157.241	0.001	47
1158.185	0.001	10
1159.241	0.001	47
1160.185	0.001	10
1161.241	0.001	47
1162.185	0.001	10
1163.241	0.001	47
1164.185	0.001	10
1165.241	0.001	47
1166.185	0.001	10
1167.241	0.001	47
1168.185	0.001	10
1169.241	0.001	47
1170.185	0.001	10
1171.241	0.001	47
1172.185	0.001	10
1173.241	0.001	47
1174.185	0.001	10
1175.241	0.001	47
1176.185	0.001	10
1177.241	0.001	47
1178.185	0.001	10
1179.241	0.001	47
1180.185	0.001	10
1181.241	0.001	47
1182.185	0.001	10
1183.241	0.001	47
1184.185	0.001	10
1185.241	0.001	47
1186.185	0.001	10
1187.241	0.001	47
1188.185	0.001	10
1189.241	0.001	47
1190.185	0.001	10
1191.241	0.001	47
1192.185	0.001	10
1193.241	0.001	47
1194.185	0.001	10
1195.241	0.001	47
1196.185	0.001	10
1197.241	0.001	47
1198.185	0.001	10
1199.241	0.001	47
1200.185	0.001	10
1201.241	0.001	47
1202.185	0.001	10
1203.241	0.001	47
1204.185	0.001	10
1205.241	0.001	47
1206.185	0.001	10
1207.241	0.001	47
1208.185	0.001	10
1209.241	0.001	47
1210.185	0.001	10
1211.241	0.001	47
1212.185	0.001	10
1213.241	0.001	47
1214.185	0.001	10
1215.241	0.001	47
1216.185	0.001	10
1217.241	0.001	47
1218.185	0.001	10
1219.241	0.001	47
1220.185	0.001	10
1221.241	0.001	47
1222.185	0.001	10
1223.241	0.001	47
1224.185	0.001	10
1225.241	0.001	47
1226.185	0.001	10
1227.241	0.001	47
1228.185	0.001	10
1229.241	0.001	47
1230.185	0.001	10
1231.241	0.001	47
1232.185	0.001	10
1233.241	0.001	47
1234.185	0.001	10
1235.241	0.001	47
1236.185	0.001	10
1237.241	0.001	47
1238.185	0.001	10
1239.241	0.001	47
1240.185	0.001	10
1241.241	0.001	47
1242.185	0.001	10
1243.241	0.001	47
1244.185	0.001	10
1245.241	0.001	47
1246.185	0.001	10
1247.241	0.001	47
1247.358	0.001	768
1248.185	0.001	10
1249.241	0.001	47
1250.185	0.001	10
1251.241	0.001	47
1252.185	0.001	10
1253.241	0.001	47
1254.185	0.001	10
1255.241	0.001	47
1256.185	0.001	10
1257.241	0.001	47
1258.185	0.001	10
1259.241	0.001	47
1260.185	0.001	10
1261.241	0.001	47
1262.185	0.001	10
1263.241	0.001	47
1264.185	0.001	10
1265.241	0.001	47
1266.185	0.001	10
1267.241	0.001	47
1268.185	0.001	10
1269.241	0.001	47
1270.185	0.001	10
1271.241	0.001	47
1272.185	0.001	10
1273.241	0.001	47
1274.185	0.001	10
1275.241	0.001	47
1276.185	0.001	10
1277.241	0.001	47
1278.185	0.001	10
1279.241	0.001	47
1280.185	0.001	10
1281.241	0.001	47
1282.185	0.001	10
1283.241	0.001	47
1284.185	0.001	10
1285.241	0.001	47
1286.185	0.001	10
1287.241	0.001	47
1288.185	0.001	10
1289.241	0.001	47
1290.185	0.001	10
1291.241	0.001	47
1292.185	0.001	10
1293.241	0.001	47
1294.185	0.001	10
1295.241	0.001	47
1296.185	0.001	10
1297.241	0.001	47
1298.185	0.001	10
1299.241	0.001	47
1300.185	0.001	10
1301.241	0.001	47
1302.185	0.001	10
1303.241	0.001	47
1304.185	0.001	10
1305.241	0.001	47
1306.185	0.001	10
1307.241	0.001	47
1308.185	0.001	10
1309.241	0.001	47
1310.185	0.001	10
1311.241	0.001	47
1312.185	0.001	10
1313.241	0.001	47
1314.185	0.001	10
1315.241	0.001	47
1316.185	0.001	10
1317.241	0.001	47
1318.185	0.001	10
1319.241	0.001	47
1320.185	0.001	10
1321.241	0.001	47
1322.185	0.001	10
1323.241	0.001	47
1324.185	0.001	10
1325.241	0.001	47
1326.185	0.001	10
1327.241	0.001	47
1328.185	0.001	10
1329.241	0.001	47
1330.185	0.001	10
1331.241	0.001	47
1332.185	0.001	10
1333.241	0.001	47
1334.185	0.001	10
1335.241	0.001	47
1336.185	0.001	10
1337.241	0.001	47
1338.185	0.001	10
1339.241	0.001	47
1340.185	0.001	10
1341.241	0.001	47
1342.185	0.001	10
1343.241	0.001	47
1344.185	0.001	10
1345.241	0.001	47
1346.185	0.001	10
1347.241	0.001	47
1348.185	0.001	10
1349.241	0.001	47
